id_local;id_distrito_local;id_tipo_licencia;fecha_dec_lic;superficie_to;id_fecha;id_ubicacion
270403150;4;1;2019-10-08;542.0;1;1
270078567;4;1;2018-03-18;542.0;2;2
270078567;4;1;2018-06-14;542.0;3;2
40002021;4;4;2012-03-12;542.0;4;3
40002021;4;1;2016-06-21;542.0;5;3
40002808;4;4;2015-04-13;542.0;6;4
270495851;4;4;1900-01-01;542.0;7;5
40001459;4;2;2008-05-27;542.0;8;6
40001459;4;4;2012-12-26;542.0;9;6
180000457;18;4;2017-06-30;684.0;10;7
270076142;4;1;2019-02-14;542.0;11;8
270076142;4;4;2018-10-24;542.0;12;8
270071068;4;2;2015-02-20;542.0;13;9
270071068;4;3;2016-06-17;542.0;14;9
170000773;17;4;2014-06-05;1586.0;15;10
270075832;4;4;2014-04-08;542.0;16;11
270075832;4;4;2019-04-25;542.0;17;11
40001037;4;2;1900-01-01;542.0;7;12
40001037;4;4;2014-11-06;542.0;18;12
40001037;4;4;2016-02-26;542.0;19;12
40001037;4;1;2017-08-17;542.0;20;12
40001037;4;2;2019-03-24;542.0;21;12
180000598;18;2;2008-09-25;684.0;22;13
270266255;18;4;1900-01-01;684.0;7;14
270266255;18;4;2017-06-30;684.0;10;14
270266255;18;4;2017-11-14;684.0;23;14
200000837;20;0;1900-01-01;352.0;7;15
200000837;20;4;1900-01-01;352.0;7;15
200000837;20;4;2015-10-16;352.0;24;15
200000837;20;4;2016-01-07;352.0;25;15
200000837;20;4;2019-07-15;352.0;26;15
270201818;17;4;2018-03-26;1586.0;27;16
270380946;4;4;2012-11-19;542.0;28;17
270380946;4;4;2014-10-17;542.0;29;17
270380946;4;1;2018-07-19;542.0;30;17
210000683;21;2;1900-01-01;463.0;7;18
210000683;21;4;2018-05-28;463.0;31;18
280060978;18;2;1900-01-01;684.0;7;19
280060978;18;4;2015-01-27;684.0;32;19
270202022;18;2;2012-03-02;684.0;33;20
270202022;18;1;2017-10-13;684.0;34;20
270202022;18;4;2015-02-10;684.0;35;20
170001120;17;2;2009-01-13;1586.0;36;21
170001120;17;1;2017-04-05;1586.0;37;21
170001120;17;4;2017-06-13;1586.0;38;21
170000836;17;4;2018-05-18;1586.0;39;22
170000836;17;4;2018-05-18;1586.0;39;22
170001098;17;3;2006-05-10;1586.0;40;23
170001098;17;4;2015-10-22;1586.0;41;23
170001098;17;4;2017-08-10;1586.0;42;23
170001098;17;4;2018-08-30;1586.0;43;23
270228707;17;3;1900-01-01;1586.0;7;24
170000967;17;4;2009-02-27;1586.0;44;25
170000967;17;4;2013-02-19;1586.0;45;25
170000967;17;4;2017-08-04;1586.0;46;25
170000967;17;4;2017-09-04;1586.0;47;25
170000967;17;4;2017-10-13;1586.0;34;25
170000259;17;4;1900-01-01;1586.0;7;26
270456160;17;4;2009-01-16;1586.0;48;27
270456160;17;4;2014-12-16;1586.0;49;27
270456160;17;4;2015-05-06;1586.0;50;27
270456160;17;4;2016-09-12;1586.0;51;27
170002005;17;4;2009-02-27;1586.0;44;28
170002005;17;4;2010-04-28;1586.0;52;28
170002005;17;4;2011-02-08;1586.0;53;28
170002005;17;4;2017-02-20;1586.0;54;28
270181857;17;4;2007-07-25;1586.0;55;29
270181857;17;2;2014-12-29;1586.0;56;29
270379680;17;4;2012-01-13;1586.0;57;30
270379680;17;1;2014-12-16;1586.0;49;30
270379680;17;4;2015-11-25;1586.0;58;30
270379680;17;4;2019-05-30;1586.0;59;30
170000257;17;2;1900-01-01;1586.0;7;31
170000257;17;4;2013-07-11;1586.0;60;31
270286727;17;3;1900-01-01;1586.0;7;32
270286727;17;4;2015-03-20;1586.0;61;32
270324826;18;2;2005-07-26;684.0;62;33
270032503;18;2;2009-04-22;684.0;63;34
270032503;18;4;2012-03-16;684.0;64;34
270032503;18;4;2015-12-10;684.0;65;34
270184841;18;4;2014-06-12;684.0;66;35
270184841;18;4;2018-11-26;684.0;67;35
170000673;17;3;2011-02-16;1586.0;68;36
170000673;17;4;2015-10-06;1586.0;69;36
170000673;17;1;2020-02-27;1586.0;70;36
170000673;17;1;2020-12-18;1586.0;71;36
270456985;17;2;2014-01-28;1586.0;72;37
170000832;17;1;2019-07-11;1586.0;73;38
170001203;17;2;2010-06-11;1586.0;74;39
170000724;17;3;2001-09-25;1586.0;75;40
270181482;17;4;2012-09-12;1586.0;76;41
270181482;17;4;2013-02-07;1586.0;77;41
170000308;17;4;2011-06-01;1586.0;78;42
170000308;17;4;2011-10-07;1586.0;79;42
170000308;17;1;2015-09-01;1586.0;80;42
270183511;17;2;2010-01-27;1586.0;81;43
270183511;17;4;2018-12-10;1586.0;82;43
170000123;17;2;2010-11-02;1586.0;83;44
270314735;17;4;2011-10-18;1586.0;84;45
170000009;17;4;2007-03-08;1586.0;85;46
170000009;17;4;2017-05-19;1586.0;86;46
270488062;17;4;2010-06-30;1586.0;87;47
270488062;17;4;2017-02-02;1586.0;88;47
270488062;17;4;2018-05-28;1586.0;31;47
270488062;17;4;2018-11-20;1586.0;89;47
170000013;17;4;2016-02-26;1586.0;19;48
170000013;17;4;2016-02-11;1586.0;90;48
270182385;17;2;2010-11-17;1586.0;91;49
270418033;17;3;2004-07-05;1586.0;92;50
270418033;17;4;2012-12-19;1586.0;93;50
270418033;17;2;2013-04-05;1586.0;94;50
270418033;17;2;2013-05-29;1586.0;95;50
270418033;17;2;2013-05-29;1586.0;95;50
270418033;17;1;2019-03-05;1586.0;96;50
270418033;17;4;2018-11-08;1586.0;97;50
270418033;17;1;2020-07-15;1586.0;98;50
20000100;2;1;2020-11-04;746.0;99;51
20000172;2;4;2012-03-28;746.0;100;52
20000172;2;4;2015-12-15;746.0;101;52
270267597;2;4;2018-11-12;746.0;102;53
20001080;2;4;2011-06-08;746.0;103;54
20001080;2;4;2012-05-03;746.0;104;54
20001080;2;4;1900-01-01;746.0;7;54
20001080;2;4;2014-09-18;746.0;105;54
20001080;2;4;2015-08-26;746.0;106;54
200001508;20;4;2011-11-21;352.0;107;55
270458555;12;2;2002-11-11;508.0;108;56
270458555;12;4;2014-11-27;508.0;109;56
270458555;12;4;2015-11-19;508.0;110;56
270458555;12;4;2017-06-22;508.0;111;56
270524837;12;1;2017-10-24;508.0;112;57
270228855;12;4;2010-12-13;508.0;113;58
270228855;12;4;2011-04-27;508.0;114;58
270157776;12;4;2019-04-25;508.0;17;59
270438751;12;2;2007-10-19;508.0;115;60
270438751;12;2;2011-06-07;508.0;116;60
270490968;12;3;1900-01-01;508.0;7;61
270490968;12;4;2018-06-11;508.0;117;61
270490968;12;4;2018-12-11;508.0;118;61
270477281;12;4;2014-07-17;508.0;119;62
285031450;17;4;2013-06-04;1586.0;120;63
285031450;17;4;2013-09-20;1586.0;121;63
285031450;17;2;2013-08-05;1586.0;122;63
285031450;17;1;2020-04-13;1586.0;123;63
285021312;12;4;2013-10-10;508.0;124;64
285021312;12;2;2014-02-25;508.0;125;64
270540061;12;2;1900-01-01;508.0;7;65
270417284;12;4;2008-03-17;508.0;126;66
270417284;12;4;2018-03-07;508.0;127;66
270534735;12;2;2011-04-29;508.0;128;67
270217569;12;4;2009-09-21;508.0;129;68
270217569;12;4;2013-01-29;508.0;130;68
270217569;12;2;2014-07-11;508.0;131;68
270217569;12;4;2014-05-07;508.0;132;68
270217569;12;4;2017-06-16;508.0;133;68
270156329;12;4;2010-06-14;508.0;134;69
270363433;12;2;1900-01-01;508.0;7;70
270363433;12;4;2014-07-31;508.0;135;70
270363433;12;4;2015-04-07;508.0;136;70
270363433;12;4;2018-12-07;508.0;137;70
270432683;12;4;2011-04-12;508.0;138;71
270183220;17;4;2011-03-18;1586.0;139;72
270191062;17;3;1900-01-01;1586.0;7;73
270191062;17;4;2018-05-10;1586.0;140;73
270181096;17;4;2010-04-14;1586.0;141;74
270181096;17;4;2011-02-15;1586.0;142;74
270181096;17;4;2011-04-26;1586.0;143;74
270181096;17;4;2012-11-13;1586.0;144;74
270181096;17;2;2016-02-16;1586.0;145;74
270181096;17;4;2016-04-22;1586.0;146;74
170000796;17;4;2019-05-14;1586.0;147;75
270250040;17;4;2011-10-27;1586.0;148;76
270250040;17;4;2013-03-27;1586.0;149;76
170000283;17;4;2011-06-21;1586.0;150;77
170000283;17;4;2012-03-05;1586.0;151;77
170000283;17;4;2014-03-10;1586.0;152;77
170000006;17;4;2015-05-07;1586.0;153;78
270183106;17;4;2015-03-12;1586.0;154;79
280017278;2;4;2015-02-12;746.0;155;80
280017278;2;4;2018-10-30;746.0;156;80
280018318;2;2;2010-08-06;746.0;157;81
280018318;2;4;2017-06-14;746.0;158;81
270299459;2;2;1900-01-01;746.0;7;82
270299459;2;4;2018-10-26;746.0;159;82
10003543;1;2;1900-01-01;6265.0;7;83
10003543;1;1;2018-09-14;6265.0;160;83
10003543;1;1;2018-10-11;6265.0;161;83
10003543;1;1;2019-11-13;6265.0;162;83
10003543;1;1;2019-12-17;6265.0;163;83
270373645;21;2;2004-06-14;463.0;164;84
270373645;21;2;2011-07-21;463.0;165;84
170000258;17;1;2020-04-22;1586.0;166;85
170000611;17;4;2008-10-22;1586.0;167;86
270400434;17;4;2009-09-22;1586.0;168;87
270400434;17;4;2014-09-03;1586.0;169;87
170000543;17;4;2009-11-11;1586.0;170;88
170000543;17;2;2015-01-20;1586.0;171;88
170000543;17;4;2017-06-30;1586.0;10;88
170000543;17;4;2015-04-14;1586.0;172;88
170000543;17;4;2016-04-29;1586.0;173;88
170002104;17;4;2010-12-02;1586.0;174;89
170002104;17;4;2012-09-06;1586.0;175;89
170002104;17;2;2011-12-07;1586.0;176;89
170001122;17;3;2006-05-10;1586.0;40;90
170001122;17;4;2013-08-22;1586.0;177;90
170001122;17;4;2014-07-11;1586.0;131;90
170001122;17;4;2017-07-04;1586.0;178;90
170001122;17;1;2018-10-30;1586.0;156;90
270422013;17;4;2006-07-24;1586.0;179;91
170000830;17;4;2013-01-04;1586.0;180;92
170000830;17;4;2017-01-27;1586.0;181;92
170000004;17;4;2011-05-31;1586.0;182;93
170000004;17;4;2012-10-30;1586.0;183;93
170000004;17;4;2017-06-30;1586.0;10;93
170000004;17;1;2019-02-13;1586.0;184;93
270183583;17;4;2018-10-01;1586.0;185;94
270183583;17;4;2018-10-01;1586.0;185;94
270183583;17;1;2020-12-18;1586.0;71;94
270182085;17;4;2005-08-25;1586.0;186;95
270182085;17;4;2018-06-01;1586.0;187;95
170000016;17;4;2014-05-12;1586.0;188;96
170000016;17;4;2017-06-30;1586.0;10;96
270077611;4;4;2018-08-30;542.0;43;97
270322801;12;3;1900-01-01;508.0;7;98
270322801;12;4;1900-01-01;508.0;7;98
270322801;12;4;2015-02-26;508.0;189;98
270322801;12;1;2019-10-29;508.0;190;98
120000552;12;2;2007-10-23;508.0;191;99
120000552;12;4;2016-02-19;508.0;192;99
280049553;12;4;2015-04-23;508.0;193;100
280049553;12;4;2017-02-06;508.0;194;100
280049553;12;4;2017-10-10;508.0;195;100
120000138;12;2;1900-01-01;508.0;7;101
120000138;12;4;2015-01-30;508.0;196;101
280064620;14;2;2014-02-06;964.0;197;102
170000961;17;2;2005-07-18;1586.0;198;103
170000961;17;4;2016-04-14;1586.0;199;103
270183625;17;2;2007-05-21;1586.0;200;104
270308889;17;4;2012-04-10;1586.0;201;105
270308889;17;4;2017-06-30;1586.0;10;105
270308889;17;4;2016-06-07;1586.0;202;105
270308889;17;4;2016-07-04;1586.0;203;105
270308889;17;4;2017-06-06;1586.0;204;105
270308889;17;4;2017-12-12;1586.0;205;105
270181310;17;4;2012-03-23;1586.0;206;106
270181310;17;4;2015-01-16;1586.0;207;106
270448230;17;2;1900-01-01;1586.0;7;107
270547589;17;2;2009-09-23;1586.0;208;108
170000406;17;3;1900-01-01;1586.0;7;109
170000406;17;4;2015-02-13;1586.0;209;109
270540475;12;4;1900-01-01;508.0;7;110
270540475;12;1;2017-04-06;508.0;210;110
270540475;12;1;2018-05-16;508.0;211;110
270540475;12;1;2018-06-28;508.0;212;110
270540475;12;1;2020-04-24;508.0;213;110
280050244;12;4;1900-01-01;508.0;7;111
280050244;12;2;2014-07-11;508.0;131;111
280050244;12;2;2018-12-11;508.0;118;111
270416146;12;4;2018-10-30;508.0;156;112
270416146;12;4;2018-12-11;508.0;118;112
280049608;12;2;2011-07-19;508.0;214;113
280049608;12;4;2010-07-30;508.0;215;113
280049608;12;4;2011-12-02;508.0;216;113
285021310;12;4;2014-10-01;508.0;217;114
280049571;12;4;2011-08-04;508.0;218;115
280049571;12;4;2019-04-15;508.0;219;115
270156733;12;3;2007-06-15;508.0;220;116
280049704;12;2;1900-01-01;508.0;7;117
280049704;12;4;2018-06-19;508.0;221;117
270526564;12;4;2011-04-05;508.0;222;118
270526564;12;4;2012-10-10;508.0;223;118
270526564;12;4;2013-02-27;508.0;224;118
270526564;12;4;2013-10-04;508.0;225;118
270526564;12;4;2018-04-12;508.0;226;118
280049131;12;4;2012-10-08;508.0;227;119
280049131;12;4;2018-07-02;508.0;228;119
200001961;20;4;2013-04-03;352.0;229;120
200001961;20;2;2013-12-13;352.0;230;120
200001961;20;1;2019-03-15;352.0;231;120
200001961;20;4;2019-05-27;352.0;232;120
40003086;4;4;2009-06-04;542.0;233;121
40003086;4;4;2015-10-21;542.0;234;121
40002254;4;4;2013-07-17;542.0;235;122
270154709;12;4;2009-05-05;508.0;236;123
270154709;12;4;2012-09-21;508.0;237;123
270154709;12;4;2014-03-04;508.0;238;123
270261041;12;4;2011-06-10;508.0;239;124
270261041;12;4;2015-11-19;508.0;110;124
270261041;12;4;2016-02-11;508.0;90;124
270261041;12;4;2017-08-24;508.0;240;124
270322431;12;3;2001-12-03;508.0;241;125
270322431;12;4;2018-11-28;508.0;242;125
270157551;12;4;2007-04-27;508.0;243;126
270157551;12;4;2015-03-05;508.0;244;126
270157551;12;4;2017-06-02;508.0;245;126
270225619;12;2;1900-01-01;508.0;7;127
270438394;12;2;1900-01-01;508.0;7;128
270156565;12;4;2008-01-25;508.0;246;129
270473500;12;4;2007-07-20;508.0;247;130
270473500;12;2;2011-05-09;508.0;248;130
120000334;12;4;2015-10-07;508.0;249;131
120000334;12;4;2016-02-25;508.0;250;131
270401857;12;4;2009-10-27;508.0;251;132
270401857;12;4;2012-02-27;508.0;252;132
270537073;12;4;2011-11-16;508.0;253;133
270537073;12;4;2013-01-23;508.0;254;133
270537073;12;4;2014-07-02;508.0;255;133
285035919;13;4;2014-02-04;1162.0;256;134
280017096;2;1;2017-04-11;746.0;257;135
285005098;2;2;2014-04-24;746.0;258;136
285005098;2;4;2014-02-04;746.0;256;136
285005098;2;4;2016-01-29;746.0;259;136
285005098;2;4;2017-08-04;746.0;46;136
280018624;2;2;2005-08-04;746.0;260;137
20000557;2;4;2014-06-26;746.0;261;138
20000557;2;4;2017-10-11;746.0;262;138
285004782;2;2;2013-05-21;746.0;263;139
285004782;2;4;2016-03-07;746.0;264;139
285004782;2;1;2018-10-30;746.0;156;139
270374350;2;4;2012-09-10;746.0;265;140
270374350;2;2;1900-01-01;746.0;7;140
270374350;2;2;2014-12-02;746.0;266;140
270374350;2;4;2015-04-06;746.0;267;140
270374350;2;4;2019-08-26;746.0;268;140
270279687;2;4;2009-04-02;746.0;269;141
270508174;17;4;2010-10-25;1586.0;270;142
270508174;17;4;2012-11-08;1586.0;271;142
170002043;17;2;2010-10-06;1586.0;272;143
270408288;5;4;2018-11-14;2092.0;273;144
270408288;5;4;2018-12-18;2092.0;274;144
270408288;5;4;2019-04-22;2092.0;275;144
280018486;2;2;2007-04-19;746.0;276;145
280018486;2;4;2015-02-26;746.0;189;145
280018486;2;4;2015-08-06;746.0;277;145
280018486;2;4;2019-05-09;746.0;278;145
270379037;2;3;2005-02-03;746.0;279;146
20001082;2;2;2010-04-19;746.0;280;147
20001082;2;1;2015-08-12;746.0;281;147
20001082;2;1;2016-07-28;746.0;282;147
20001082;2;1;2017-02-18;746.0;283;147
20000721;2;2;1900-01-01;746.0;7;148
20000721;2;4;2015-11-16;746.0;284;148
270444334;2;1;2018-08-20;746.0;285;149
270056880;2;2;2003-07-29;746.0;286;150
270287197;2;4;2005-12-29;746.0;287;151
270287197;2;4;2018-11-07;746.0;288;151
285002998;1;2;2012-02-23;6265.0;289;152
285002998;1;3;2013-05-14;6265.0;290;152
140000420;14;2;1900-01-01;964.0;7;153
270490176;17;2;1900-01-01;1586.0;7;154
270490176;17;4;2018-11-08;1586.0;97;154
170001705;17;2;2009-05-19;1586.0;291;155
270433849;17;2;1900-01-01;1586.0;7;156
270433849;17;4;2018-12-18;1586.0;274;156
270308840;17;4;2013-02-12;1586.0;292;157
270308840;17;4;2017-06-30;1586.0;10;157
270531125;10;3;2002-06-21;1476.0;293;158
270531125;10;4;2012-12-28;1476.0;294;158
270531125;10;4;2015-03-11;1476.0;295;158
270531125;10;4;2017-09-18;1476.0;296;158
270531125;10;4;2018-04-06;1476.0;297;158
270379563;10;4;2011-11-29;1476.0;298;159
280048679;8;2;1900-01-01;1777.0;7;160
285016512;8;2;2013-07-19;1777.0;299;161
285016512;8;4;2017-06-30;1777.0;10;161
270532715;15;2;2014-02-06;168.0;197;162
270532715;15;1;2017-07-11;168.0;300;162
280045385;9;2;2014-05-12;686.0;188;163
280045385;9;4;2014-09-29;686.0;301;163
20000108;2;4;1900-01-01;746.0;7;164
20000108;2;4;2015-03-06;746.0;302;164
270287459;2;2;1900-01-01;746.0;7;165
270287459;2;1;2017-09-14;746.0;303;165
270287459;2;2;2018-08-16;746.0;304;165
200001212;20;4;2011-07-14;352.0;305;166
200001212;20;4;2012-11-28;352.0;306;166
200001162;20;0;1900-01-01;352.0;7;167
200001162;20;4;2011-12-29;352.0;307;167
200001162;20;4;2014-03-13;352.0;308;167
200000884;20;0;1900-01-01;352.0;7;168
200000884;20;2;2013-03-15;352.0;309;168
200000884;20;4;2015-07-24;352.0;310;168
200000995;20;0;1900-01-01;352.0;7;169
200000995;20;2;2018-07-10;352.0;311;169
270523220;20;0;1900-01-01;352.0;7;170
270523220;20;4;2012-02-15;352.0;312;170
270523220;20;4;2013-05-13;352.0;313;170
270523220;20;2;2010-11-19;352.0;314;170
270523220;20;4;2014-03-17;352.0;315;170
270523220;20;4;2014-05-23;352.0;316;170
270523220;20;4;2016-04-22;352.0;146;170
200000125;20;4;2012-06-19;352.0;317;171
200000125;20;1;2017-03-07;352.0;318;171
200000832;20;0;1900-01-01;352.0;7;172
200000832;20;4;2011-05-11;352.0;319;172
200000832;20;4;2012-02-08;352.0;320;172
270318039;20;0;1900-01-01;352.0;7;173
270229078;20;0;1900-01-01;352.0;7;174
270307951;20;4;2014-03-24;352.0;321;175
270307951;20;4;2014-06-27;352.0;322;175
270263970;20;4;2018-11-19;352.0;323;176
200001347;20;4;2018-05-22;352.0;324;177
270545395;20;0;1900-01-01;352.0;7;178
270276973;20;0;1900-01-01;352.0;7;179
200000855;20;4;2010-07-02;352.0;325;180
270202254;20;0;1900-01-01;352.0;7;181
280067426;20;0;1900-01-01;352.0;7;182
280067426;20;4;2014-07-15;352.0;326;182
280067190;20;0;1900-01-01;352.0;7;183
280067190;20;4;2018-10-26;352.0;159;183
200000909;20;0;1900-01-01;352.0;7;184
200000909;20;4;2018-02-12;352.0;327;184
200000909;20;4;2018-06-25;352.0;328;184
270380796;20;0;1900-01-01;352.0;7;185
270380796;20;1;2018-08-09;352.0;329;185
270545030;20;0;1900-01-01;352.0;7;186
270545030;20;4;2017-10-04;352.0;330;186
200000310;20;4;2014-10-09;352.0;331;187
270441696;20;4;2017-06-30;352.0;10;188
270399792;20;0;1900-01-01;352.0;7;189
270399792;20;1;2018-03-06;352.0;332;189
270543978;20;4;2018-11-14;352.0;273;190
270032768;20;4;2012-02-09;352.0;333;191
270549774;20;2;2012-01-09;352.0;334;192
270549774;20;4;2018-08-30;352.0;43;192
270529634;20;0;1900-01-01;352.0;7;193
270529634;20;2;2015-12-18;352.0;335;193
270187893;20;4;2013-09-06;352.0;336;194
270187893;20;4;2018-06-11;352.0;117;194
270529281;20;4;2012-02-21;352.0;337;195
270529281;20;2;2011-02-07;352.0;338;195
270529281;20;4;2016-02-19;352.0;192;195
270360303;20;0;1900-01-01;352.0;7;196
270360303;20;4;2010-07-01;352.0;339;196
270360303;20;4;2010-11-24;352.0;340;196
270360303;20;4;2013-02-14;352.0;341;196
270360303;20;4;2017-09-06;352.0;342;196
270271987;20;4;2011-11-29;352.0;298;197
270029619;20;4;2012-06-25;352.0;343;198
270029619;20;1;2021-02-22;352.0;344;198
200000107;20;4;2015-02-24;352.0;345;199
270537939;20;0;1900-01-01;352.0;7;200
270537939;20;1;2015-03-20;352.0;61;200
270030162;20;0;1900-01-01;352.0;7;201
270030162;20;4;2015-12-01;352.0;346;201
270030162;20;4;2016-06-14;352.0;347;201
270208604;20;4;2018-05-04;352.0;348;202
200000847;20;0;1900-01-01;352.0;7;203
200000847;20;4;2017-09-28;352.0;349;203
270232747;20;2;2011-05-05;352.0;350;204
200001576;20;4;2017-06-23;352.0;351;205
200000142;20;0;1900-01-01;352.0;7;206
200000142;20;4;2010-05-10;352.0;352;206
200000142;20;4;2010-10-27;352.0;353;206
270188981;20;0;1900-01-01;352.0;7;207
270188981;20;4;2017-01-19;352.0;354;207
270188981;20;4;2018-05-17;352.0;355;207
270188981;20;4;2018-12-19;352.0;356;207
270188991;20;4;2017-05-09;352.0;357;208
270188909;20;0;1900-01-01;352.0;7;209
270188909;20;2;1900-01-01;352.0;7;209
270188909;20;4;2018-07-10;352.0;311;209
200001356;20;0;1900-01-01;352.0;7;210
200001356;20;4;2012-11-08;352.0;271;210
200001213;20;0;1900-01-01;352.0;7;211
200000902;20;0;1900-01-01;352.0;7;212
200000902;20;4;2016-04-18;352.0;358;212
270547424;20;0;1900-01-01;352.0;7;213
270539192;20;2;2011-04-12;352.0;138;214
270539192;20;1;2016-05-03;352.0;359;214
200000348;20;4;2013-04-17;352.0;360;215
200000348;20;4;1900-01-01;352.0;7;215
270157123;12;4;2009-01-02;508.0;361;216
270157123;12;4;2018-10-03;508.0;362;216
270409801;12;4;2016-05-20;508.0;363;217
270409801;12;4;2016-10-28;508.0;364;217
270296754;12;4;2008-08-29;508.0;365;218
270296754;12;4;2013-04-16;508.0;366;218
270154385;12;4;2011-09-28;508.0;367;219
270154385;12;4;2014-03-13;508.0;308;219
270154385;12;4;2015-01-30;508.0;196;219
270154385;12;4;2015-12-02;508.0;368;219
270154385;12;4;2016-05-06;508.0;369;219
270539344;12;2;2011-01-24;508.0;370;220
270539344;12;1;2018-03-18;508.0;2;220
270539344;12;2;2019-01-25;508.0;371;220
270539344;12;1;2020-12-10;508.0;372;220
200000893;20;0;1900-01-01;352.0;7;221
200000893;20;4;2012-01-31;352.0;373;221
200000893;20;4;2013-08-28;352.0;374;221
200000893;20;4;2016-01-26;352.0;375;221
270204364;20;0;1900-01-01;352.0;7;222
270187603;20;0;1900-01-01;352.0;7;223
270187603;20;4;2015-06-23;352.0;376;223
270535935;20;2;2013-02-14;352.0;341;224
270216417;20;4;2010-10-19;352.0;377;225
270216417;20;1;2014-07-02;352.0;255;225
200000650;20;0;1900-01-01;352.0;7;226
200000650;20;4;2017-06-20;352.0;378;226
200000118;20;0;1900-01-01;352.0;7;227
200000118;20;4;2011-01-28;352.0;379;227
200000118;20;4;2015-02-20;352.0;13;227
200000118;20;4;2018-11-27;352.0;380;227
200001477;20;0;1900-01-01;352.0;7;228
200001477;20;4;2012-07-13;352.0;381;228
200001477;20;4;2013-03-06;352.0;382;228
200001477;20;4;2016-05-06;352.0;369;228
270530271;20;4;2010-09-17;352.0;383;229
270530271;20;4;2012-05-21;352.0;384;229
270530271;20;2;1900-01-01;352.0;7;229
270530271;20;4;2017-09-25;352.0;385;229
270530271;20;4;2018-11-13;352.0;386;229
270477969;20;0;1900-01-01;352.0;7;230
270477969;20;4;2012-11-23;352.0;387;230
270477969;20;4;2013-04-16;352.0;366;230
270477969;20;4;2015-01-16;352.0;207;230
270189108;20;0;1900-01-01;352.0;7;231
270480989;20;4;2010-12-29;352.0;388;232
270480989;20;1;2019-02-14;352.0;11;232
270480989;20;1;2019-05-28;352.0;389;232
270187385;20;4;2010-06-25;352.0;390;233
270187385;20;4;2011-01-03;352.0;391;233
270187385;20;4;2016-04-27;352.0;392;233
200001259;20;0;1900-01-01;352.0;7;234
200001259;20;4;2012-08-16;352.0;393;234
200001259;20;4;2015-10-08;352.0;394;234
200001259;20;4;2017-10-05;352.0;395;234
200001259;20;4;2019-02-05;352.0;396;234
200000314;20;0;1900-01-01;352.0;7;235
200000314;20;4;2010-06-15;352.0;397;235
200000314;20;4;2010-11-18;352.0;398;235
270187559;20;0;1900-01-01;352.0;7;236
270187610;20;0;1900-01-01;352.0;7;237
200000056;20;0;1900-01-01;352.0;7;238
200000056;20;4;2018-06-29;352.0;399;238
270225471;20;4;2012-05-07;352.0;400;239
200000876;20;4;2016-10-07;352.0;401;240
270491876;20;0;1900-01-01;352.0;7;241
270491876;20;4;2018-10-01;352.0;185;241
270353391;13;0;1900-01-01;1162.0;7;242
270353391;13;2;2013-10-21;1162.0;402;242
270353391;13;4;2017-08-11;1162.0;403;242
270091380;5;2;1900-01-01;2092.0;7;243
280021159;5;3;2003-09-22;2092.0;404;244
280021159;5;2;2013-08-05;2092.0;122;244
280065973;20;0;1900-01-01;352.0;7;245
270187253;20;0;1900-01-01;352.0;7;246
270187253;20;4;2017-11-13;352.0;405;246
200001995;20;0;1900-01-01;352.0;7;247
200001995;20;4;2013-04-12;352.0;406;247
200001995;20;4;2014-03-11;352.0;407;247
200001995;20;4;2017-03-02;352.0;408;247
270457188;20;4;2010-11-03;352.0;409;248
270457188;20;4;2015-03-09;352.0;410;248
270457188;20;4;2017-09-18;352.0;296;248
270457188;20;4;2019-01-15;352.0;411;248
270457188;20;4;2019-08-08;352.0;412;248
270451091;20;0;1900-01-01;352.0;7;249
270187108;20;0;1900-01-01;352.0;7;250
270187108;20;4;2014-07-29;352.0;413;250
200001092;20;0;1900-01-01;352.0;7;251
270202175;20;4;2012-02-17;352.0;414;252
270187817;20;1;2021-04-16;352.0;415;253
270327991;20;0;1900-01-01;352.0;7;254
270327991;20;4;2017-06-30;352.0;10;254
200000905;20;2;2016-03-03;352.0;416;255
200001486;20;0;1900-01-01;352.0;7;256
200001486;20;2;2011-10-03;352.0;417;256
270529172;20;2;2011-03-23;352.0;418;257
200001245;20;4;2015-05-26;352.0;419;258
200001245;20;4;2017-08-11;352.0;403;258
200001245;20;1;2018-05-18;352.0;39;258
200001245;20;1;2019-09-03;352.0;420;258
270359578;20;4;2010-12-16;352.0;421;259
270359578;20;4;2015-02-04;352.0;422;259
270359578;20;4;2019-02-08;352.0;423;259
270359578;20;4;2019-04-22;352.0;275;259
270187032;20;0;1900-01-01;352.0;7;260
270187032;20;4;2017-09-28;352.0;349;260
270530266;20;4;2012-09-24;352.0;424;261
270530266;20;4;2016-04-21;352.0;425;261
200001275;20;0;1900-01-01;352.0;7;262
200001275;20;1;2018-06-27;352.0;426;262
270434272;8;2;2011-03-17;1777.0;427;263
270434272;8;4;2015-02-12;1777.0;155;263
270434272;8;4;2018-04-04;1777.0;428;263
285016399;8;4;2013-06-26;1777.0;429;264
285016399;8;2;2014-02-14;1777.0;430;264
285016399;8;2;2013-11-25;1777.0;431;264
285016399;8;4;2014-06-11;1777.0;432;264
270190198;21;4;2017-07-05;463.0;433;265
270190198;21;4;2019-02-13;463.0;184;265
270553981;21;2;2014-07-30;463.0;434;266
270553981;21;4;2017-02-02;463.0;88;266
280007506;1;4;2010-10-08;6265.0;435;267
280007506;1;4;2011-05-31;6265.0;182;267
280007506;1;4;1900-01-01;6265.0;7;267
280007506;1;2;2013-03-22;6265.0;436;267
